3.085009069699267137e-01,6.933613137014952299e-01,1.072960366792368392e+00,1.217900991542874012e+00,1.052697193955737465e+00,6.861599353581291361e-01,3.126939115681758863e-01,-1.071016947983944104e-02,-1.450559186940429401e-01,1.229471434248597950e-01,5.376621046510208224e-01,7.758213448036221926e-01,7.753495634355014321e-01,5.739112670023870377e-01,2.538178272320880113e-01,-8.113586477619713633e-02,-2.409961551950999259e-01,-1.735285197768430820e-01,1.972353576286161592e-01,7.744389964580076224e-01,1.147313523949495373e+00,1.188154456196399700e+00,1.092988906860107745e+00,9.379795315088337304e-01,6.031942900425640852e-01,2.269290800141905706e-01,-1.123020751625744725e-02,6.122147106693574120e-02,4.298823377818036251e-01,8.591994527865580711e-01,1.055016779338785238e+00,1.051462895278267418e+00,9.342335312603389230e-01,6.640077321148014633e-01,2.717669584943288585e-01,-2.346359526735162376e-02,6.933990863483865952e-02,5.579655275733291786e-01,1.068040382683641765e+00,1.281874035460774941e+00,1.225620921001492114e+00,8.691209331319169618e-01,3.482036691152587959e-01,-1.069242251504373131e-01,-4.236657895930688311e-01,-3.529320863241702244e-01,7.331152750317146416e-02,6.936674181349137269e-01,1.336120015531609750e+00,1.694648778953325330e+00,1.528360194831571039e+00,8.874508272910611728e-01,2.657919470102885207e-01,-1.408724195599470042e-01,-2.056687973335467878e-01,4.880165877263502316e-02,4.540652035259548636e-01,1.004038576254437043e+00,1.389208285071680482e+00,1.509903349601638300e+00,1.425613930566028920e+00,9.877488069123773196e-01,4.584109971469578770e-01,3.622125858641634527e-02
5.166767268376482036e-01,5.627709208368408822e-01,6.590522105412464082e-01,8.534525620078677877e-01,1.028294016028628688e+00,1.019494357210829927e+00,8.821028965699498903e-01,7.734966115071010284e-01,5.414526377956718761e-01,2.900860233695507495e-01,1.173317963611626019e-01,1.183048739983945663e-01,3.571493859098397450e-01,5.473961240251090654e-01,6.135781408104115098e-01,6.230467465240220326e-01,6.227128955345015981e-01,5.689907390057119541e-01,3.901854053787448540e-01,3.781468942353077289e-01,5.798390999822430336e-01,7.882310860030100619e-01,7.896583028847627972e-01,5.408911233464006596e-01,1.632631371184498914e-01,-9.652329619466099367e-03,1.054738972076869064e-01,4.215149900374156045e-01,7.664768323227576508e-01,8.866119296727439369e-01,7.032345872878879023e-01,4.796705357674659886e-01,3.303492352778322760e-01,3.472896005046111623e-01,4.794818435481564278e-01,5.527085134851739134e-01,6.517113958208187174e-01,7.452608149681357874e-01,7.333643807163869877e-01,7.183067226787879234e-01,7.741318535630545838e-01,8.540878271091196794e-01,9.512363065765749859e-01,1.048953116065953983e+00,9.947981296958461339e-01,8.062468460907857848e-01,4.890482889156637647e-01,7.586819441735660752e-02,-1.416876026983946435e-01,3.368744813300239560e-02,4.900866809930662926e-01,8.743222728376042197e-01,1.114395631957469712e+00,1.235473309073800374e+00,1.074141417696209189e+00,6.808752921902394561e-01,3.621108593918335727e-01,1.214909224754940759e-01,3.844263214552267466e-02,1.291771508962500092e-01,4.436492223942370972e-01,9.508022765040845536e-01,1.279874513496822797e+00,1.316446122799253216e+00
1.025379353571470586e-01,4.955004024766994641e-01,8.298266389857648084e-01,9.260693561535243701e-01,9.152011729442923738e-01,8.482902131452983996e-01,5.961643101204265882e-01,3.522734295284929984e-01,3.032940088660819322e-01,3.357745476681607832e-01,3.519421387028749959e-01,4.291044388077914218e-01,5.610857658079172472e-01,7.118457442396489698e-01,8.333951888076184256e-01,7.819636804543450559e-01,5.071966997165964219e-01,2.343305683008935214e-01,1.588234985424882284e-01,1.339853165486172282e-01,9.636643010723017211e-02,5.232391178427863582e-02,5.839958429485031521e-02,3.149376602327690899e-01,7.312512618880726567e-01,1.005682433543311660e+00,1.058175501303062260e+00,8.361026708997054691e-01,5.360245529831098033e-01,2.797311357022007061e-01,8.288986811753110140e-02,-2.631571704640833093e-02,8.228404398287757215e-02,5.179158568347265179e-01,9.073858348390567707e-01,9.575832572238200946e-01,8.805052958451349276e-01,8.132035435113414978e-01,6.912982414935839870e-01,4.759632849060660420e-01,2.767247934019740341e-01,9.918237603437352057e-02,6.120304404133168792e-06,1.542923635438648577e-01,4.555114009025728605e-01,6.596275692574115057e-01,8.350807204119767846e-01,1.094229771609032786e+00,1.168968991992623829e+00,1.020592608356254427e+00,8.910658180472121881e-01,7.274962818593274649e-01,5.824910239996081707e-01,4.205846138306803539e-01,3.790433152972387254e-01,4.725104764920939893e-01,6.203561522880195467e-01,6.991793080799912907e-01,7.336290572418414646e-01,7.947749410336315545e-01,9.160688028009809081e-01,9.063057578444654316e-01,6.111242479287704032e-01,1.513649918706006792e-01
3.431076059282297391e-02,5.264090233083136283e-01,8.980706410485352897e-01,9.385631305766066745e-01,7.586188669191620271e-01,5.536567449314114819e-01,3.435103343859248204e-01,7.983818950845827933e-02,-1.008551226971748649e-01,-5.875381230066712562e-02,2.319637979176158993e-01,5.476149820387573586e-01,6.662798000083818284e-01,6.399265190662495328e-01,6.873337845317675221e-01,7.533501676615533826e-01,7.653856684323837589e-01,8.496256238576611608e-01,9.641102963372690793e-01,9.632727336979997057e-01,6.971166850251774294e-01,3.414785421893903883e-01,1.362332976579968824e-01,1.844025068834630465e-01,3.000121846008463877e-01,5.026551016285348839e-01,6.787122352348139431e-01,7.925512042874901519e-01,8.715573942953205311e-01,8.426992268437302203e-01,7.224137534305733466e-01,4.642179325240149979e-01,2.974888729786288599e-01,2.998248777396606002e-01,3.025002792589713274e-01,4.344171692238282256e-01,7.680887488781453776e-01,1.178875149945854073e+00,1.451166121507324824e+00,1.409412169484835387e+00,1.101039791690311631e+00,6.407552271071944583e-01,1.838029473439845296e-01,-1.116559934686627009e-01,-2.280991504928163438e-01,-2.150273365156780137e-01,-1.157948664377003722e-01,2.176031564820014863e-01,6.332357171526243889e-01,1.049441187610941739e+00,1.353741059725301010e+00,1.370321043743881306e+00,1.046975347400445289e+00,4.928783396366513969e-01,2.275840284078986184e-02,-1.764831648765903815e-01,3.040029404591015894e-02,4.297494810440735669e-01,8.054311400005945698e-01,1.127714556897827292e+00,1.297617250237759867e+00,1.208253360657105091e+00,1.012146839663796483e+00,8.815212934073257678e-01
5.245131623374912344e-01,7.413841542517882743e-01,8.289112940064752300e-01,6.912638850890268083e-01,5.913939162044493658e-01,5.833143683565894522e-01,5.974469595524811716e-01,6.191838368298903106e-01,6.695494027867466835e-01,8.369407140866749195e-01,1.054067198710330056e+00,1.123204807877672851e+00,9.637012065054919585e-01,6.584661664146478355e-01,3.740510483412027298e-01,2.345915439894200871e-01,1.101392513799676759e-01,1.462298225152869613e-01,4.081340393166177916e-01,8.184050313665471865e-01,1.165084477032739319e+00,1.297813618104283639e+00,1.258844401783129507e+00,1.007095962070750694e+00,5.609722375465262534e-01,5.016034926254182152e-02,-2.033902101967806908e-01,-2.598996358364621950e-02,3.750729875445532047e-01,7.725369053277585385e-01,9.697370364824803302e-01,8.524475299346927493e-01,5.106618552589295978e-01,1.200745719389885863e-01,-1.494184324860797219e-01,-1.488829753447476201e-01,5.947952309284439132e-02,4.195574906451523534e-01,8.757203198763464647e-01,1.187476242460422382e+00,1.345728786363000307e+00,1.440410145925636654e+00,1.446700888184263123e+00,1.257656495203314684e+00,7.683311625068697248e-01,2.981764992336117803e-01,1.135764912746775879e-01,4.168293392277023363e-02,-3.278750036530368034e-02,1.368548483849138520e-01,4.235434903602685042e-01,5.780786542274001238e-01,6.444818224540828089e-01,7.049668204861452292e-01,7.851561926121862767e-01,7.777038772082986995e-01,6.316215901403668953e-01,3.910317143385007022e-01,1.049716214845009682e-01,-9.358441165070362222e-03,2.458523315309646962e-01,6.088182344335395513e-01,9.736764538594095963e-01,1.169362369767946053e+00
-1.834144072551511795e-01,3.054407500650501706e-01,7.765060378156548593e-01,1.111483646560023519e+00,1.240528352176931470e+00,1.268681921623197484e+00,1.106737529417892940e+00,8.180903670791875859e-01,6.749295206339570585e-01,5.749876971264613612e-01,5.116955711565118747e-01,5.732027699111376107e-01,6.760910514832250140e-01,8.385091453690115548e-01,9.989559542477995935e-01,9.183649099085521295e-01,6.398060716199668319e-01,2.856948738352514394e-01,-1.104442102976333773e-01,-4.147419333417582399e-01,-4.581499322784174932e-01,-7.841017950767056877e-02,5.301147641060142135e-01,1.083392446228844896e+00,1.361403060094937167e+00,1.228488049057400167e+00,9.440216073004447095e-01,6.953621937999870939e-01,4.163925511022559811e-01,1.087350565469109159e-01,-6.637285234403769718e-02,3.562797469650882259e-02,3.830561788489066921e-01,6.833285145117291570e-01,7.368945613453090626e-01,7.143575736783036589e-01,7.254752603110605769e-01,6.303090271051289273e-01,4.459977437283373924e-01,3.277971447516119241e-01,2.627958221467621702e-01,2.222630798435131505e-01,2.349082510381887146e-01,3.807877941173803404e-01,5.580255746019825436e-01,5.974016089172116128e-01,5.180481736486585165e-01,5.215878676431425776e-01,6.897970194566176438e-01,8.955620053219908172e-01,8.999170102062130638e-01,7.107257302993301717e-01,5.891450553008305002e-01,4.662901021893945397e-01,4.339570155248446137e-01,4.667626988544680278e-01,4.746326652775342270e-01,4.487579351571717723e-01,3.526261874433040955e-01,3.676801261408784716e-01,6.054081849453140096e-01,7.875043745117354943e-01,7.034888921907584969e-01,5.945003274096409829e-01
-4.729988354126476308e-02,2.802460854583628258e-01,6.967309648077397721e-01,9.514507459589721661e-01,9.475154615882900311e-01,8.399231330480898539e-01,7.027522586227630264e-01,5.752579571593521290e-01,5.411793204389896417e-01,5.007419187704240660e-01,5.443144404476254472e-01,5.185241273458589539e-01,4.279878288224645000e-01,3.406044574807526315e-01,2.331982428358347625e-01,3.471766431440007628e-01,7.482575499319800150e-01,1.192744699847046341e+00,1.430360976638223480e+00,1.408318901214460572e+00,1.089160815683066996e+00,6.924883530775389762e-01,4.674569014193173944e-01,4.037083642235658743e-01,4.934642159053635457e-01,7.401930774092873033e-01,8.715738498884668672e-01,8.409639654709920586e-01,8.714857155903638075e-01,7.910321703239047153e-01,4.672846589101470327e-01,2.663404439949638713e-01,2.633833395751606354e-01,3.955981683138544702e-01,6.980832559621800160e-01,1.015318137428919743e+00,1.071729846818991971e+00,8.835573804545612253e-01,5.495371735806411362e-01,1.308718562293640642e-01,-9.523070778414788329e-02,-4.652299175487016603e-02,2.065943991814029601e-01,5.859177728115095851e-01,8.834406005471272527e-01,9.401011904751501724e-01,8.715279490190861456e-01,8.471272189118475016e-01,8.037709170851706775e-01,7.460875349462026129e-01,6.160161116881196497e-01,3.521502283879499595e-01,2.248520959968492439e-01,2.156375285147066612e-01,1.956879035191382010e-01,2.280870165877216804e-01,4.701330274735552317e-01,7.593597636161335540e-01,1.009446778964180336e+00,1.278619063792380883e+00,1.480049532253881583e+00,1.434811387547318517e+00,1.175920495803385091e+00,7.249247224468464701e-01
-2.748659662505664736e-01,7.933011607276189980e-02,6.037087019883904393e-01,1.089315791550186319e+00,1.377694126890352866e+00,1.281541514448776509e+00,8.935863196291100596e-01,4.272466652941668275e-01,4.173283699665238794e-02,-4.880539510430941669e-02,1.015168257530803947e-01,3.213727130151836642e-01,6.854387447891721052e-01,1.096473862671230481e+00,1.243748799840037167e+00,1.126238768566834469e+00,8.330879205037061697e-01,5.164910427129431048e-01,3.207992528788215503e-01,2.132307333724605403e-01,4.016411028460422084e-01,8.056479358344478259e-01,1.169389891714151863e+00,1.401132347308854831e+00,1.326369439506637882e+00,8.625701668128128441e-01,2.085426937871763253e-01,-2.905115155537584815e-01,-4.407298518890859218e-01,-1.303146057198847907e-01,3.662828505057121875e-01,7.540517377179751790e-01,9.563011194415080851e-01,9.079544595368592708e-01,7.265215986085322708e-01,4.943184231957528652e-01,1.945085582530030333e-01,7.354674483545138586e-02,1.802116068504875657e-01,5.149015264196943331e-01,1.012015179265882026e+00,1.392075301011644672e+00,1.416723033980906710e+00,1.009665445943904949e+00,3.738872146820828579e-01,-1.599902358304874372e-01,-3.293277252485563578e-01,-4.337136613653176653e-02,3.978056147904336370e-01,9.010371390552449622e-01,1.437201223449948717e+00,1.657448562401469427e+00,1.407705570049643917e+00,8.526062803418757996e-01,2.260487523850993885e-01,-1.243982901855318624e-01,2.769240710384333545e-02,5.825915549817165529e-01,1.272626720297093339e+00,1.750777017608807773e+00,1.853075363146831300e+00,1.599867995920192021e+00,1.066866166297325780e+00,4.327016745204997350e-01
1.095185086627415566e-01,5.497715623593679712e-01,9.742424349200651257e-01,1.304726900877175133e+00,1.513513205706261688e+00,1.462198637172109406e+00,1.195200012572825266e+00,8.833802610344657635e-01,5.529702048380967794e-01,2.022374677750742311e-01,-4.975865243543482058e-02,-1.454731882891938943e-01,3.877635330899141530e-02,3.961254582216850451e-01,6.785251787691486403e-01,8.580633906757373364e-01,9.194734124512492501e-01,8.687139065284653627e-01,7.069910608976265332e-01,4.261796147375883081e-01,1.173858812582766614e-01,-1.181414462966545037e-01,-2.210893628077157114e-01,3.505726277221138387e-02,6.273461882397444178e-01,1.268575883779549329e+00,1.759839872658706339e+00,1.989642262388855665e+00,1.683674692753506896e+00,1.063218767257935404e+00,3.391861885678316701e-01,-3.288726218234332976e-01,-6.062119784088706442e-01,-4.287586783950083635e-01,6.507817129030596393e-02,5.847702734034548877e-01,9.625762937704946953e-01,1.280800961436958874e+00,1.470784461871627036e+00,1.347060737923806428e+00,9.065032017738932080e-01,3.236475891119076631e-01,-8.807133501589005375e-02,-1.705866999296429543e-01,1.888210015528568250e-02,3.702566730981208809e-01,7.937329636960634982e-01,1.065426782433914976e+00,1.106796277188666799e+00,9.937742524559413093e-01,7.964107733618931428e-01,5.900283215713358898e-01,3.979422083709997504e-01,4.082904214801761911e-01,5.910550104820450068e-01,7.648939689627454186e-01,7.950369242582061569e-01,7.558028246986382426e-01,8.197362165058904582e-01,8.073353563905867336e-01,6.514847981852511793e-01,4.257229981099966420e-01,2.923091682684521020e-01,3.043220625081509700e-01
-6.457557955539287853e-02,4.008083521568413243e-02,3.651766716803024337e-01,7.688464934195176070e-01,1.111150085122410314e+00,1.228007936394854616e+00,9.792183225151357417e-01,6.482327517513725157e-01,3.397162842207963607e-01,7.148182904656745495e-02,-6.439008152855786593e-02,-8.619165821474647493e-02,8.585230625762611811e-02,3.946929937969391178e-01,6.490449447975841224e-01,8.039607806947501878e-01,9.551318364932003258e-01,1.019088122073833258e+00,8.978386173756479627e-01,6.393051854673861278e-01,4.119113926243992418e-01,3.633635662483473139e-01,4.087721138239811536e-01,4.849620881489068447e-01,6.620228975166186913e-01,9.305045769712398940e-01,1.168056744674163649e+00,1.189400861125703868e+00,8.871697244123374348e-01,4.038638928764486380e-01,1.007064519495649013e-01,3.692702641568449545e-02,1.942510142094176495e-01,5.410304910819685453e-01,8.503615463454053947e-01,1.044552143284933843e+00,1.026378707000657364e+00,8.525660104984953414e-01,6.015778156683564415e-01,3.891587924128909748e-01,4.243831692226028851e-01,6.127177553576944602e-01,7.686344072009668738e-01,7.339235144507831876e-01,5.220792793392299291e-01,4.010034263102634222e-01,5.186099987363735897e-01,6.618697091337643057e-01,6.923093255879407826e-01,6.771088556478266351e-01,5.571377670106566482e-01,4.804587058346496686e-01,6.117930931530924932e-01,7.911756852047697741e-01,7.852285659655416916e-01,7.343829594493788138e-01,6.534264304236488963e-01,4.977295464090442656e-01,2.719704942359212896e-01,1.748613650490487004e-01,3.262268397948631105e-01,6.612664971705864980e-01,9.733278817573659536e-01,1.116662481975519317e+00
