5.902843618106126677e-02,5.003354773721886417e-01,9.654154530463842088e-01,1.245221224226716217e+00,1.292892803928539003e+00,1.119586398857802756e+00,8.570450126971870253e-01,7.311717175996867990e-01,6.685999140849188116e-01,6.308890311410825236e-01,6.704428061916637427e-01,7.103925018436682004e-01,8.191631323517228891e-01,8.586958865593803392e-01,6.243577153987368566e-01,2.206375642716113528e-01,-3.761498975350667517e-02,1.053964018913425976e-01,5.588037815239816908e-01,1.173302855340018436e+00,1.688656490192246507e+00,1.815466783265312856e+00,1.565464894710069776e+00,9.722978119563195909e-01,2.842172643558829037e-01,-2.616453194613803657e-01,-3.893416662996242450e-01,-4.892527739412732418e-02,4.739404174150932403e-01,9.147153649345991511e-01,1.221857060964010699e+00,1.324232537165642487e+00,1.173829887402780825e+00,7.414285468710112292e-01,2.527457036042136118e-01,4.526374778360590934e-03,5.720426692568129218e-02,4.377402015401408719e-01,9.720294768956582177e-01,1.321506648660996319e+00,1.339648004081854582e+00,1.137478989726661949e+00,7.079875882464835568e-01,2.540620467481468636e-01,5.962834833336833062e-02,5.077630703145522700e-02,9.843608664071767933e-02,2.089239001817692065e-01,3.844629423002632329e-01,6.151851178484020188e-01,8.216235977843181493e-01,1.041501681064105345e+00,1.085576970727883062e+00,8.105266398393619065e-01,3.614485780766804046e-01,2.936671692955776167e-02,-8.271659818061638525e-02,1.257136315484623339e-02,2.443188918715279712e-01,4.494275661796865995e-01,5.300557891972933477e-01,5.962281099154231878e-01,6.062969418299063440e-01,4.756095608014156984e-01
1.948925426462033983e-01,4.377920559922853783e-01,5.719926389894739449e-01,5.829919253733993889e-01,4.373326155082647992e-01,2.137822951679804739e-01,5.596206721310132554e-02,6.060051434865482839e-02,2.485489270201069190e-01,5.405825274764056720e-01,8.473831985859158200e-01,1.022064066776269708e+00,1.043303082382018632e+00,9.053308245133285803e-01,6.075664674940047805e-01,3.737792655799146435e-01,2.493617365120194829e-01,2.126933392903803399e-01,1.801881079235804761e-01,3.245101322935213806e-01,7.327568575082978874e-01,1.101356724261009390e+00,1.268490909387362642e+00,1.318331797676664863e+00,1.286686565429379536e+00,9.988272417158288174e-01,4.165290424055710927e-01,-1.948474553214927518e-01,-4.157517540334154660e-01,-2.654473873641346460e-01,8.557240557214877696e-02,6.840884420021081658e-01,1.289897857400120307e+00,1.641900999696062957e+00,1.584016271610958704e+00,1.202221146018096487e+00,7.786368819643070260e-01,2.979487412508354804e-01,-4.288570419514499410e-02,6.328972292657371324e-02,5.135344556374533687e-01,9.457416573650894165e-01,1.240701091904622855e+00,1.241665667759707992e+00,9.330332974481020392e-01,6.411799417263481793e-01,4.072881075256859496e-01,1.849162742050792785e-01,1.162664215641314065e-02,-1.142617154426706916e-01,-1.379409676861377380e-02,2.658005507999623984e-01,5.257196616233761333e-01,7.416127289171476900e-01,7.793448113941122690e-01,6.876777820772842498e-01,5.123436702944074161e-01,3.502520432148555907e-01,3.710023814923135710e-01,4.209823427103293048e-01,4.383651287993990397e-01,5.507759673761495334e-01,6.929838139081728743e-01,6.662419319069876611e-01
2.360811209134018249e-02,1.341051893732544964e-01,3.992087474819048798e-01,6.808701999052393372e-01,8.520155155696483851e-01,8.212027070630177894e-01,6.787463309961393465e-01,5.205744142241440775e-01,3.226916765267708320e-01,2.249307874518642891e-01,3.151981829565084769e-01,4.366512133402079554e-01,5.270193021591070837e-01,5.793814676367275984e-01,6.258601070208160699e-01,8.067591801897782133e-01,9.848285600277837393e-01,1.084607386627762127e+00,1.005405731265347491e+00,7.192069862403692726e-01,3.271971495551683762e-01,-1.676927167982964623e-02,-2.062112562504201108e-01,-2.491685175957624732e-01,-2.652993527403795307e-02,3.525981865008610550e-01,6.330395268151041144e-01,7.313533651163293126e-01,6.883111563002421995e-01,5.899822348935727101e-01,4.361234702751264902e-01,3.431948958419479556e-01,3.847633077316376937e-01,5.046016908426339542e-01,6.267119621130450291e-01,7.839084648457423921e-01,9.432859238759715437e-01,9.038542406591123513e-01,7.534352515653848226e-01,7.288122992488657026e-01,7.621493630707872891e-01,8.384468794465843589e-01,8.678016351375940074e-01,7.927025823620100775e-01,6.621793840273094700e-01,5.042885702193445896e-01,4.634035546838073949e-01,5.484769454399233135e-01,7.693804125227237112e-01,1.012771543264747054e+00,9.956340145103902417e-01,7.341324262525660282e-01,5.244072150905858543e-01,4.204968317761732521e-01,2.664069163212040015e-01,1.019947284400578441e-01,-1.296102906977476127e-02,1.489609517805646766e-01,6.742800085426801093e-01,1.287035578298658001e+00,1.677176065042662811e+00,1.732577315599946211e+00,1.358643579385269140e+00,6.517414639983285518e-01
1.095559997715827016e-01,4.444660457442526358e-01,7.666048865216611441e-01,1.099862318802377725e+00,1.400620617680797375e+00,1.407720624164997769e+00,9.873803918986517880e-01,3.254968390527719357e-01,-2.710575396911770740e-01,-5.906700057038696272e-01,-5.612689494284174296e-01,-9.395598912276525994e-02,5.635107428017650522e-01,1.149642240873623544e+00,1.540841197689245323e+00,1.484435820942283657e+00,1.028846934755032638e+00,4.471147128785908920e-01,-7.775405585093908556e-02,-3.612651125848785338e-01,-2.563726073878919709e-01,1.722432869154073842e-01,6.153173577610843159e-01,9.535713792097074704e-01,1.212889914276948256e+00,1.240187564315713864e+00,9.391324597287656895e-01,4.800748408967172587e-01,2.122094080849775966e-01,3.255917783675569832e-01,6.686135571398107436e-01,1.089289383657458643e+00,1.459849602798681367e+00,1.527949097327500727e+00,1.143215199029568696e+00,5.770766946557858157e-01,1.386849789761551988e-01,-9.848482326958064859e-02,-1.458056042686574350e-01,9.061475422280034983e-03,3.382079540550079200e-01,6.674718014695352197e-01,8.463096016037653380e-01,8.745789418069347398e-01,8.913041203190751327e-01,9.034090910607017744e-01,7.786762580590137484e-01,5.167204364183121124e-01,2.687475016405521111e-01,9.469355387420638759e-02,-1.976704632419674923e-03,7.955873845791511245e-02,2.465108961339416427e-01,4.428266109677717055e-01,6.439338625815256290e-01,8.389367700021789220e-01,1.036854002291621057e+00,1.161046244748173750e+00,1.164244236038196822e+00,9.818977064089399187e-01,7.104478723886578084e-01,4.343277116997317777e-01,2.445054145735234552e-01,1.834097682069392721e-01
4.208977043719734912e-01,6.545712431084548255e-01,9.959802105953631246e-01,1.256108545506719354e+00,1.230303525287295807e+00,1.023099193012293684e+00,7.095825550689206507e-01,2.354853260141873406e-01,-1.170801107124521678e-01,-1.228133507408147446e-01,1.415686462789358668e-01,5.501159281063968676e-01,1.122559824948453855e+00,1.496698698963789598e+00,1.458236709860708080e+00,1.049840638608577459e+00,3.989097647271011571e-01,-2.166208073231361830e-01,-4.755807560627809960e-01,-2.394401856619173818e-01,3.742052117128216171e-01,1.164141621629724010e+00,1.815882329286811370e+00,1.959345612970249118e+00,1.443253871782304465e+00,6.377803519705083080e-01,-1.391971039522136577e-01,-5.616146706216658124e-01,-4.894788915024274600e-01,-4.057924478787994227e-02,7.051544819742665560e-01,1.425887786780025701e+00,1.685046208614637830e+00,1.376115931183375496e+00,7.805031812273769409e-01,2.146461872501175538e-01,-1.004986425433919139e-01,-1.178914970013655167e-01,1.479508311758170047e-01,5.563287135753044454e-01,9.516504956322493491e-01,1.274298320553220121e+00,1.301998113733842111e+00,9.921721558903024984e-01,5.646480351860053704e-01,2.548515610791440844e-01,8.915467186063133487e-02,9.835577108189895446e-02,3.355199749299304646e-01,7.693497963793173300e-01,1.145292966235228027e+00,1.298738084195457887e+00,1.146066036852445347e+00,7.645515176641360933e-01,3.002446138345923332e-01,4.606886747839823715e-02,9.338587742333255559e-02,3.916452101580896183e-01,7.828183080606641031e-01,1.155014296551804653e+00,1.351323956193930753e+00,1.206429195232061380e+00,8.569344416472471915e-01,5.656503550166624983e-01
-1.367914512112686776e-01,3.998757733272541026e-01,9.993968505572400352e-01,1.475258890582209714e+00,1.618571929190567582e+00,1.473520199807384579e+00,1.111002195034881401e+00,5.811948525381210873e-01,1.668797927988557167e-02,-4.260509945413002986e-01,-4.939959679185927932e-01,-1.125602527191160301e-01,4.020314487473169995e-01,9.326954297697331864e-01,1.334844330088930997e+00,1.366869953694973328e+00,1.069043602320742581e+00,6.265957308030771777e-01,2.822833689882655595e-01,1.401874787818079005e-01,1.488118339114094246e-01,2.262144709969504675e-01,3.329851401814332701e-01,4.395955708071297430e-01,4.776911920438092762e-01,4.119140695014399944e-01,4.783424661295375691e-01,7.932022059263493796e-01,1.024777373667117519e+00,9.084852381867483118e-01,5.390812461601052208e-01,2.348689728918051944e-01,2.124478033037250357e-01,2.770215613111568498e-01,3.821764397291497195e-01,4.540059059800786168e-01,4.839883144621434652e-01,5.985485137898395314e-01,8.557007281835697921e-01,1.037467728060714078e+00,1.078783337095171824e+00,1.105236221730373281e+00,1.134297837719336899e+00,9.398432217943648581e-01,5.514508658601789959e-01,3.470392164868775220e-01,3.356897289406045037e-01,4.857399837432461731e-01,7.411657111575943313e-01,1.001072963123972093e+00,1.145940378940331072e+00,9.695044948642737026e-01,4.965534467687569564e-01,-5.250506417112830310e-02,-4.335617548841049218e-01,-3.283791182872924930e-01,2.274245971899372110e-01,9.630881815663082657e-01,1.571060324429443211e+00,1.818287158260073921e+00,1.716493887726051826e+00,1.405780163899289725e+00,1.040076666126741323e+00,7.313772273724065132e-01
5.436214578168280936e-02,3.513837520441093210e-01,6.602760105470679708e-01,7.337761771511092102e-01,7.062457637645001007e-01,6.818505992809228422e-01,6.305621244839427764e-01,5.302051216699432690e-01,4.614706963015398067e-01,4.749891070488797551e-01,5.742880307065706402e-01,7.394661398189427137e-01,8.653705720481560393e-01,9.397629109516577595e-01,1.029142860267019843e+00,1.146661500199394279e+00,1.123499814991679724e+00,9.833036853048472414e-01,8.871068052657798964e-01,6.636199718051409846e-01,4.190558958549631119e-01,3.939926611440557336e-01,5.718077785033028881e-01,8.456639892689353788e-01,1.059778978052114740e+00,1.010684377483099361e+00,8.689002279252188155e-01,7.231055856542794036e-01,4.711941017002446719e-01,3.017821822292485190e-01,4.310743332143504025e-01,6.514948494580917737e-01,8.307520564396340124e-01,9.742201374242717149e-01,1.050266031507944842e+00,1.116482616611271128e+00,1.049725425190969341e+00,7.500649135511477938e-01,3.689682861035289418e-01,1.652383913781221569e-01,2.522560957807881143e-01,4.830830784443267967e-01,8.390090014886748548e-01,1.161167226655421159e+00,1.214534347849487661e+00,1.078424882394112716e+00,7.357180360321374790e-01,2.870417942351045082e-01,5.800107636059999294e-02,1.754238038011697032e-01,4.373579713954771075e-01,6.162607497653279642e-01,7.088668262511657048e-01,7.148151881520821149e-01,7.129789937397813526e-01,6.496758869758915145e-01,4.827116731259195603e-01,4.374172433833651841e-01,5.605991339104778870e-01,8.101548033308408892e-01,1.158093446559250506e+00,1.452118134717063747e+00,1.405827424202621412e+00,1.054032954596108684e+00
-3.370294803283625101e-02,4.585711009443292907e-01,9.959404323341026766e-01,1.500046094999400559e+00,1.737780139897375564e+00,1.561732742009863673e+00,9.857510451565443255e-01,2.001666882458512098e-01,-3.976285270862746080e-01,-5.253518308547820981e-01,-1.244323069043925117e-01,5.432313711998463246e-01,1.044247032028717603e+00,1.190927816928596172e+00,1.153112421744097560e+00,9.698848780864797181e-01,6.083509205352510829e-01,3.723719585817040212e-01,2.587238492766468223e-01,2.212247678580187837e-01,4.617052957191141727e-01,7.543291851500336653e-01,9.259778064637124162e-01,1.080272001882163213e+00,1.045122568522470319e+00,7.987024125781493344e-01,5.859003663746589208e-01,5.027945763055327033e-01,4.978444467372739601e-01,4.597052953062675806e-01,4.242165856454538364e-01,4.309877889274595364e-01,4.750311060785938344e-01,5.301565429836252452e-01,6.695104304010683904e-01,9.090632984753885815e-01,1.026840151534172962e+00,9.690177100951996580e-01,7.549618305593648326e-01,4.640030084001617872e-01,2.191424874269023160e-01,1.567877491183707894e-01,2.671263440081684259e-01,4.563087904686826124e-01,7.289718318092981431e-01,9.549764920067260743e-01,1.119657737022797583e+00,1.091043578159566874e+00,8.965249442166584037e-01,6.566948524076317018e-01,4.005557512316355595e-01,2.727996076891844868e-01,3.171330633983815428e-01,4.485943263864147768e-01,4.874335458279899225e-01,3.724024468664990928e-01,3.318341554970748453e-01,4.476157253492689669e-01,6.663925822741079141e-01,9.956250332280793813e-01,1.288676337583091192e+00,1.237485441082862625e+00,8.398690176553751385e-01,3.978531872638045863e-01
-1.351469801991404540e-01,5.841086941624117346e-01,1.313515701860768381e+00,1.652492392596050408e+00,1.413343898906235685e+00,7.916557097160600298e-01,1.466354983944516688e-01,-2.712781664120500480e-01,-3.209559909299212754e-01,-2.248265576154036272e-02,4.929676079421941859e-01,1.058897963489298544e+00,1.509873301483433794e+00,1.668844116721341475e+00,1.451726007124120699e+00,9.056029730242203257e-01,3.715164154783945349e-01,6.793279227727978820e-02,-9.912599355157293568e-02,-1.507833971453661215e-01,1.119762369226258575e-01,5.294700020500036075e-01,8.143521498099819400e-01,8.576733390846598137e-01,6.609752466878456856e-01,3.947234462855482851e-01,3.178027255504136672e-01,3.996179652922537962e-01,6.400818346867200859e-01,8.263442576742365819e-01,7.898156027487377440e-01,6.408778073389760355e-01,5.458329060444021552e-01,6.497597239013511716e-01,7.746723347251130987e-01,7.793712420691009113e-01,6.592351209716664773e-01,5.699792185196352889e-01,6.034921768435453915e-01,5.619989925642107087e-01,4.886743075166072869e-01,5.649012029631634846e-01,5.965949408806952015e-01,5.319069000558449556e-01,5.710513721268604126e-01,8.021422339335299023e-01,1.059473950052111535e+00,1.035358301296015249e+00,7.639731029338061585e-01,3.880123715554757990e-01,1.098656412454150771e-01,1.942710931298682973e-03,-1.383225412589414623e-02,1.388398078482379894e-01,3.554091814959422502e-01,6.210032170870178891e-01,1.010996419174864602e+00,1.413522417586805746e+00,1.545311248509100954e+00,1.333807471642681985e+00,9.540591110260862040e-01,5.364697283957465812e-01,1.936810526849566672e-01,-8.275074125145685799e-02
-2.785969389932339557e-01,2.167289561943640530e-01,7.076262066414831242e-01,9.511022960975050733e-01,9.101487220496093933e-01,6.889551890704277426e-01,3.995006443197550161e-01,7.866526236100884750e-02,-1.410776706414572090e-01,-1.686178352482635978e-01,8.787329102542924819e-02,6.872723015738912977e-01,1.206375626972016724e+00,1.390287206218903782e+00,1.342431069271807109e+00,1.144818192538458179e+00,9.145084335684819932e-01,6.582237697854781411e-01,4.730640674222899023e-01,3.756212169187317929e-01,4.040504109897281038e-01,6.257508406332358275e-01,8.772163473760805630e-01,1.111502709633904074e+00,1.307489369535093315e+00,1.416305698836755500e+00,1.245237132579249950e+00,8.146172713856419945e-01,4.810806618887141783e-01,3.627511777955060857e-01,4.702060831690712539e-01,8.064737213389319148e-01,1.053879149284151273e+00,9.952704058804994203e-01,8.537496359316396610e-01,8.213264748152886430e-01,8.662927687157665479e-01,8.334368669797090901e-01,6.914231612564377683e-01,5.624836815086007302e-01,4.917111059554833963e-01,4.703654218153562327e-01,4.867179372293580775e-01,6.282819211859526076e-01,7.483451091428017232e-01,7.953362796490799358e-01,8.638214344098839037e-01,9.835068412755307854e-01,9.324535384959812268e-01,7.238465259790407558e-01,5.674859814096571142e-01,4.671336202714310715e-01,3.166364001913481996e-01,9.147387818911369151e-02,-8.950293814079246513e-02,1.150976463689056505e-02,2.931732687550431260e-01,5.041938010487632127e-01,6.260343962317586053e-01,7.006712535168763134e-01,7.856020717418041865e-01,9.162196691593571529e-01,9.305060174147444796e-01,8.898601642591813521e-01
